customer_id,customer_segment_id,full_name,age,country,journey_stage,total_aum,profile_json,created_time
29aea5bd-e6fa-164d-9820-83ca3d87383a,e8a59e85-b777-39e8-4fde-b446f6cb9ad4,Chen Wei,69,US,onboarding,2010052.66,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""HIGH"", ""occupation"": {""type"": ""RETIRED"", ""employer"": ""TechCorp Inc"", ""industry"": ""HEALTHCARE""}, ""contact_prefs"": {""email"": true, ""sms"": true, ""language"": ""en-US""}, ""tags"": [""MASS_AFFLUENT"", ""ESG_INVESTOR""], ""custom_fields"": {""referral_source"": ""PARTNER"", ""onboarding_date"": ""2024-05-17""}, ""segment_context"": {""segment_name"": ""emerging_affluent"", ""segment_tier"": ""TIER_3"", ""risk_band"": ""HIGH""}}",2026-01-03T17:30:00+08:00
b06352cb-9929-b2d2-d10b-a21fc70e849c,25e0b367-3737-bba2-a940-03b5db7400f1,Wang Lei,42,CN,growth,649981.70,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""HIGH"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""TechCorp Inc"", ""industry"": ""SOFTWARE""}, ""contact_prefs"": {""email"": true, ""sms"": true, ""language"": ""zh-CN""}, ""tags"": [""VIP"", ""DIGITAL_ONLY""], ""custom_fields"": {""referral_source"": ""BRANCH"", ""onboarding_date"": ""2024-05-18""}, ""segment_context"": {""segment_name"": ""small_business_owner"", ""segment_tier"": ""TIER_3"", ""risk_band"": ""HIGH""}}",2026-01-16T18:24:00+08:00
dc2b9860-98ab-a01c-d975-86e67c990d26,a1ff421c-39fe-d583-075b-f53bb159e9cd,Chen Ming,49,HK,retention,9619613.30,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""MODERATE"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""TechCorp Inc"", ""industry"": ""HEALTHCARE""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""zh-CN""}, ""tags"": [""MASS_AFFLUENT"", ""DIGITAL_ONLY""], ""custom_fields"": {""referral_source"": ""REFERRAL"", ""onboarding_date"": ""2024-05-19""}, ""segment_context"": {""segment_name"": ""high_net_worth"", ""segment_tier"": ""TIER_1"", ""risk_band"": ""MEDIUM""}}",2026-01-30T18:19:00+08:00
d57439f3-5f1b-e1cb-e408-22a0fae25d4a,2b9df63c-5bb0-5dee-1b8c-37c07e717181,Huang Na,29,GB,growth,49712.74,"{""kyc_status"": ""EXPIRED"", ""risk_profile"": ""HIGH"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""TechCorp Inc"", ""industry"": ""MANUFACTURING""}, ""contact_prefs"": {""email"": true, ""sms"": true, ""language"": ""en-GB""}, ""tags"": [""ESG_INVESTOR"", ""MASS_AFFLUENT""], ""custom_fields"": {""referral_source"": ""REFERRAL"", ""onboarding_date"": ""2024-05-20""}, ""segment_context"": {""segment_name"": ""emerging_affluent"", ""segment_tier"": ""TIER_4"", ""risk_band"": ""VERY_HIGH""}}",2026-02-22T13:59:00+08:00
b0b77962-23de-25af-32ae-b613850750cd,f09bf59d-bcb3-472c-55d3-805df4713a70,Zhao Lei,28,CN,growth,3639589.73,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""MODERATE"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""CityHospital"", ""industry"": ""FINANCE""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""zh-CN""}, ""tags"": [""VIP"", ""MASS_AFFLUENT""], ""custom_fields"": {""referral_source"": ""BRANCH"", ""onboarding_date"": ""2024-05-21""}, ""segment_context"": {""segment_name"": ""mass_affluent"", ""segment_tier"": ""TIER_2"", ""risk_band"": ""MEDIUM""}}",2026-02-28T14:35:00+08:00
fb413be6-3539-1457-b6e1-5a5403bf5d26,ab0911f4-0cf6-e22e-0215-3884e85d839d,Yang Wei,26,HK,activation,421953.25,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""LOW"", ""occupation"": {""type"": ""RETIRED"", ""employer"": ""MetroBank"", ""industry"": ""MANUFACTURING""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""zh-CN""}, ""tags"": [""DIGITAL_ONLY"", ""VIP""], ""custom_fields"": {""referral_source"": ""WEB_AD"", ""onboarding_date"": ""2024-05-22""}, ""segment_context"": {""segment_name"": ""emerging_affluent"", ""segment_tier"": ""TIER_3"", ""risk_band"": ""LOW""}}",2026-03-02T15:51:00+08:00
d40ddee9-bf4a-b847-4101-bcf28ab629e9,39753f20-1f50-b9a1-1225-95086488c961,Yang Ming,40,US,growth,220431.55,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""HIGH"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""MetroBank"", ""industry"": ""MANUFACTURING""}, ""contact_prefs"": {""email"": true, ""sms"": true, ""language"": ""en-US""}, ""tags"": [""MASS_AFFLUENT"", ""ESG_INVESTOR""], ""custom_fields"": {""referral_source"": ""REFERRAL"", ""onboarding_date"": ""2024-05-23""}, ""segment_context"": {""segment_name"": ""emerging_affluent"", ""segment_tier"": ""TIER_3"", ""risk_band"": ""VERY_HIGH""}}",2026-03-22T10:14:00+08:00
7c2ed76f-ffe7-f5c6-054b-72e44d2b4db6,2b9df63c-5bb0-5dee-1b8c-37c07e717181,Zhao Xin,36,HK,retention,33165.69,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""HIGH"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""GlobalTrade Ltd"", ""industry"": ""SOFTWARE""}, ""contact_prefs"": {""email"": true, ""sms"": true, ""language"": ""zh-CN""}, ""tags"": [""VIP"", ""MASS_AFFLUENT""], ""custom_fields"": {""referral_source"": ""PARTNER"", ""onboarding_date"": ""2024-05-24""}, ""segment_context"": {""segment_name"": ""emerging_affluent"", ""segment_tier"": ""TIER_4"", ""risk_band"": ""VERY_HIGH""}}",2026-03-26T17:17:00+08:00
74781a12-3781-0525-4df8-b092cf08d310,eabf26a1-07de-efa1-6809-2d6fbfd1a585,Liu Ming,49,CN,advocacy,3828886.09,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""MODERATE"", ""occupation"": {""type"": ""RETIRED"", ""employer"": ""GlobalTrade Ltd"", ""industry"": ""MANUFACTURING""}, ""contact_prefs"": {""email"": false, ""sms"": true, ""language"": ""zh-CN""}, ""tags"": [""VIP"", ""MASS_AFFLUENT""], ""custom_fields"": {""referral_source"": ""WEB_AD"", ""onboarding_date"": ""2024-05-25""}, ""segment_context"": {""segment_name"": ""private_banking"", ""segment_tier"": ""TIER_2"", ""risk_band"": ""MEDIUM""}}",2026-02-12T16:31:00+08:00
2f63430f-d7ee-03ee-6928-a42744a94d3e,d67ba211-5234-7ed7-ecb4-8a70bdcb403e,Li Fang,61,HK,growth,2859620.35,"{""kyc_status"": ""PENDING_REVIEW"", ""risk_profile"": ""MODERATE"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""MetroBank"", ""industry"": ""SOFTWARE""}, ""contact_prefs"": {""email"": false, ""sms"": true, ""language"": ""zh-CN""}, ""tags"": [""ESG_INVESTOR"", ""VIP""], ""custom_fields"": {""referral_source"": ""WEB_AD"", ""onboarding_date"": ""2024-05-26""}, ""segment_context"": {""segment_name"": ""mass_affluent"", ""segment_tier"": ""TIER_2"", ""risk_band"": ""MEDIUM""}}",2026-03-22T12:30:00+08:00
13742822-2026-d1b4-9371-930c63661eee,d5e61733-2aa8-080f-b134-0ee82ced2892,Li Ming,20,CN,retention,1042043.28,"{""kyc_status"": ""PENDING_REVIEW"", ""risk_profile"": ""HIGH"", ""occupation"": {""type"": ""SELF_EMPLOYED"", ""employer"": ""GlobalTrade Ltd"", ""industry"": ""SOFTWARE""}, ""contact_prefs"": {""email"": true, ""sms"": true, ""language"": ""zh-CN""}, ""tags"": [""VIP"", ""DIGITAL_ONLY""], ""custom_fields"": {""referral_source"": ""WEB_AD"", ""onboarding_date"": ""2024-05-27""}, ""segment_context"": {""segment_name"": ""mass_affluent"", ""segment_tier"": ""TIER_3"", ""risk_band"": ""HIGH""}}",2026-02-26T12:59:00+08:00
a196aa14-d705-00c8-8432-fe63b46dcc8b,fdda8a2b-0c4f-f77d-7cd1-ab72f5074e29,Chen Hao,82,CN,growth,3112197.15,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""MODERATE"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""MetroBank"", ""industry"": ""SOFTWARE""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""zh-CN""}, ""tags"": [""ESG_INVESTOR"", ""MASS_AFFLUENT""], ""custom_fields"": {""referral_source"": ""PARTNER"", ""onboarding_date"": ""2024-05-28""}, ""segment_context"": {""segment_name"": ""mass_affluent"", ""segment_tier"": ""TIER_2"", ""risk_band"": ""MEDIUM""}}",2026-03-08T09:22:00+08:00
d47d6445-d5e8-dc2f-079c-9068017a2e25,b805964c-9f92-b52f-7a8e-695207b69dac,Yang Lei,80,CN,onboarding,73785.57,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""MODERATE"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""CityHospital"", ""industry"": ""SOFTWARE""}, ""contact_prefs"": {""email"": false, ""sms"": false, ""language"": ""zh-CN""}, ""tags"": [""VIP"", ""ESG_INVESTOR""], ""custom_fields"": {""referral_source"": ""BRANCH"", ""onboarding_date"": ""2024-05-29""}, ""segment_context"": {""segment_name"": ""emerging_affluent"", ""segment_tier"": ""TIER_4"", ""risk_band"": ""MEDIUM""}}",2026-01-29T17:04:00+08:00
340b2cf5-1d9e-916b-03ef-ccb08d328668,bafe829e-056d-6a41-bd19-6913c6919b78,Zhao Fang,30,HK,growth,4874433.78,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""MODERATE"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""MetroBank"", ""industry"": ""HEALTHCARE""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""zh-CN""}, ""tags"": [""MASS_AFFLUENT"", ""VIP""], ""custom_fields"": {""referral_source"": ""REFERRAL"", ""onboarding_date"": ""2024-05-30""}, ""segment_context"": {""segment_name"": ""private_banking"", ""segment_tier"": ""TIER_2"", ""risk_band"": ""MEDIUM""}}",2026-02-04T13:01:00+08:00
c9564c8d-3956-a049-e796-da3d47eb6129,cb3d1a93-39a5-abcd-1f02-aded8edb3aca,Wang Ming,82,CN,retention,1736299.00,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""LOW"", ""occupation"": {""type"": ""SELF_EMPLOYED"", ""employer"": ""MetroBank"", ""industry"": ""HEALTHCARE""}, ""contact_prefs"": {""email"": true, ""sms"": true, ""language"": ""zh-CN""}, ""tags"": [""ESG_INVESTOR"", ""MASS_AFFLUENT""], ""custom_fields"": {""referral_source"": ""WEB_AD"", ""onboarding_date"": ""2024-05-31""}, ""segment_context"": {""segment_name"": ""high_net_worth"", ""segment_tier"": ""TIER_2"", ""risk_band"": ""LOW""}}",2026-01-24T12:49:00+08:00
b01bfa22-d0f7-ecd2-5429-35b428cf493e,6af6faa0-21a3-26c3-9cb5-0fc8a07d4ea9,Yang Hao,22,CN,growth,172389.41,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""HIGH"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""CityHospital"", ""industry"": ""SOFTWARE""}, ""contact_prefs"": {""email"": false, ""sms"": false, ""language"": ""zh-CN""}, ""tags"": [""MASS_AFFLUENT"", ""ESG_INVESTOR""], ""custom_fields"": {""referral_source"": ""PARTNER"", ""onboarding_date"": ""2024-06-01""}, ""segment_context"": {""segment_name"": ""emerging_affluent"", ""segment_tier"": ""TIER_3"", ""risk_band"": ""HIGH""}}",2026-02-07T09:12:00+08:00
9e4f03cc-fe3c-65aa-74e7-e07e493b6bb0,b9d84cec-6be1-d006-e312-12f3c56ac6f7,Yang Na,48,US,activation,767452.56,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""HIGH"", ""occupation"": {""type"": ""RETIRED"", ""employer"": ""TechCorp Inc"", ""industry"": ""SOFTWARE""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""en-US""}, ""tags"": [""DIGITAL_ONLY"", ""MASS_AFFLUENT""], ""custom_fields"": {""referral_source"": ""BRANCH"", ""onboarding_date"": ""2024-06-02""}, ""segment_context"": {""segment_name"": ""small_business_owner"", ""segment_tier"": ""TIER_3"", ""risk_band"": ""HIGH""}}",2026-02-26T18:55:00+08:00
47bcc868-dc66-bfb0-64af-a1bf821d243d,f549db03-f6f1-3063-6425-9047f9ac5245,Wang Lei,24,US,retention,2246447.91,"{""kyc_status"": ""PENDING_REVIEW"", ""risk_profile"": ""MODERATE"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""MetroBank"", ""industry"": ""MANUFACTURING""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""en-US""}, ""tags"": [""DIGITAL_ONLY"", ""MASS_AFFLUENT""], ""custom_fields"": {""referral_source"": ""REFERRAL"", ""onboarding_date"": ""2024-06-03""}, ""segment_context"": {""segment_name"": ""emerging_affluent"", ""segment_tier"": ""TIER_3"", ""risk_band"": ""MEDIUM""}}",2026-01-30T12:56:00+08:00
fbcc33e7-bb17-929a-ba81-2d02843c6d0e,2a01f28b-97de-788c-f113-8332ef326328,Zhao Hao,33,CN,growth,1509841.55,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""LOW"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""GlobalTrade Ltd"", ""industry"": ""FINANCE""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""zh-CN""}, ""tags"": [""VIP"", ""DIGITAL_ONLY""], ""custom_fields"": {""referral_source"": ""WEB_AD"", ""onboarding_date"": ""2024-06-04""}, ""segment_context"": {""segment_name"": ""emerging_affluent"", ""segment_tier"": ""TIER_2"", ""risk_band"": ""LOW""}}",2026-02-12T16:24:00+08:00
a27fdb0d-3743-0b95-00cd-34973f0ca111,39753f20-1f50-b9a1-1225-95086488c961,Chen Xin,37,CN,growth,287674.98,"{""kyc_status"": ""PENDING_REVIEW"", ""risk_profile"": ""HIGH"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""TechCorp Inc"", ""industry"": ""MANUFACTURING""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""zh-CN""}, ""tags"": [""MASS_AFFLUENT"", ""VIP""], ""custom_fields"": {""referral_source"": ""WEB_AD"", ""onboarding_date"": ""2024-06-05""}, ""segment_context"": {""segment_name"": ""emerging_affluent"", ""segment_tier"": ""TIER_3"", ""risk_band"": ""VERY_HIGH""}}",2026-02-25T09:10:00+08:00
8513b780-3f47-f3f9-14b4-d696c5a3e137,d67ba211-5234-7ed7-ecb4-8a70bdcb403e,Wang Wei,38,CN,retention,13476562.26,"{""kyc_status"": ""PENDING_REVIEW"", ""risk_profile"": ""MODERATE"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""GlobalTrade Ltd"", ""industry"": ""HEALTHCARE""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""zh-CN""}, ""tags"": [""ESG_INVESTOR"", ""MASS_AFFLUENT""], ""custom_fields"": {""referral_source"": ""BRANCH"", ""onboarding_date"": ""2024-06-06""}, ""segment_context"": {""segment_name"": ""mass_affluent"", ""segment_tier"": ""TIER_2"", ""risk_band"": ""MEDIUM""}}",2026-03-30T15:50:00+08:00
eb8ebc42-e8b4-e1da-14ed-047e1f74c8f6,85ffed93-24bb-4560-293b-0b4dd96cd6f1,Chen Ming,76,US,retention,11520.29,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""HIGH"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""TechCorp Inc"", ""industry"": ""FINANCE""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""en-US""}, ""tags"": [""DIGITAL_ONLY"", ""MASS_AFFLUENT""], ""custom_fields"": {""referral_source"": ""BRANCH"", ""onboarding_date"": ""2024-06-07""}, ""segment_context"": {""segment_name"": ""emerging_affluent"", ""segment_tier"": ""TIER_4"", ""risk_band"": ""HIGH""}}",2026-02-05T14:10:00+08:00
71207044-ab5a-3a8c-3e71-d1ffb04aa900,fbe89d6a-2464-06db-31ca-5d2f9d97b919,Huang Jie,54,HK,advocacy,1750328.09,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""MODERATE"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""TechCorp Inc"", ""industry"": ""FINANCE""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""zh-CN""}, ""tags"": [""MASS_AFFLUENT"", ""DIGITAL_ONLY""], ""custom_fields"": {""referral_source"": ""BRANCH"", ""onboarding_date"": ""2024-06-08""}, ""segment_context"": {""segment_name"": ""high_net_worth"", ""segment_tier"": ""TIER_2"", ""risk_band"": ""MEDIUM""}}",2026-03-15T11:10:00+08:00
2389b0e9-e302-00a8-e122-8cb55946c2cc,782610d8-e489-4312-9244-967afa31381b,Chen Jie,26,US,growth,8082567.56,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""LOW"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""TechCorp Inc"", ""industry"": ""SOFTWARE""}, ""contact_prefs"": {""email"": false, ""sms"": true, ""language"": ""en-US""}, ""tags"": [""ESG_INVESTOR"", ""DIGITAL_ONLY""], ""custom_fields"": {""referral_source"": ""WEB_AD"", ""onboarding_date"": ""2024-06-09""}, ""segment_context"": {""segment_name"": ""high_net_worth"", ""segment_tier"": ""TIER_1"", ""risk_band"": ""LOW""}}",2026-02-11T13:13:00+08:00
d77569f8-52a2-5678-faab-47548df23aeb,20c970af-b441-119b-0d4f-9969e1c2e8ac,Zhang Ming,47,SG,growth,4479189.99,"{""kyc_status"": ""PENDING_REVIEW"", ""risk_profile"": ""HIGH"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""GlobalTrade Ltd"", ""industry"": ""SOFTWARE""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""en-US""}, ""tags"": [""MASS_AFFLUENT"", ""DIGITAL_ONLY""], ""custom_fields"": {""referral_source"": ""WEB_AD"", ""onboarding_date"": ""2024-06-10""}, ""segment_context"": {""segment_name"": ""emerging_affluent"", ""segment_tier"": ""TIER_3"", ""risk_band"": ""HIGH""}}",2026-02-17T09:05:00+08:00
1d248846-e058-11b0-e537-834b8f4257c2,28beebfd-8678-1207-6e5b-7f5e0b927c72,Liu Fang,19,CN,advocacy,312280.92,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""HIGH"", ""occupation"": {""type"": ""RETIRED"", ""employer"": ""CityHospital"", ""industry"": ""FINANCE""}, ""contact_prefs"": {""email"": true, ""sms"": true, ""language"": ""zh-CN""}, ""tags"": [""MASS_AFFLUENT"", ""ESG_INVESTOR""], ""custom_fields"": {""referral_source"": ""WEB_AD"", ""onboarding_date"": ""2024-06-11""}, ""segment_context"": {""segment_name"": ""mass_affluent"", ""segment_tier"": ""TIER_3"", ""risk_band"": ""HIGH""}}",2026-01-01T17:56:00+08:00
8b12f619-c768-19e5-61ef-28b71a67006c,5fee1df4-a560-d640-c5a5-5825247766a8,Liu Lei,19,CN,retention,2884415.87,"{""kyc_status"": ""EXPIRED"", ""risk_profile"": ""HIGH"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""GlobalTrade Ltd"", ""industry"": ""FINANCE""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""zh-CN""}, ""tags"": [""VIP"", ""MASS_AFFLUENT""], ""custom_fields"": {""referral_source"": ""WEB_AD"", ""onboarding_date"": ""2024-06-12""}, ""segment_context"": {""segment_name"": ""small_business_owner"", ""segment_tier"": ""TIER_2"", ""risk_band"": ""VERY_HIGH""}}",2026-02-26T09:35:00+08:00
1da68f16-0c16-ba75-5f8c-da5debf26c74,e6158bf4-3af5-bd8a-2aa9-b90c2c23f334,Li Lei,25,US,activation,215278.76,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""LOW"", ""occupation"": {""type"": ""SELF_EMPLOYED"", ""employer"": ""TechCorp Inc"", ""industry"": ""FINANCE""}, ""contact_prefs"": {""email"": true, ""sms"": true, ""language"": ""en-US""}, ""tags"": [""MASS_AFFLUENT"", ""VIP""], ""custom_fields"": {""referral_source"": ""WEB_AD"", ""onboarding_date"": ""2024-06-13""}, ""segment_context"": {""segment_name"": ""mass_affluent"", ""segment_tier"": ""TIER_3"", ""risk_band"": ""LOW""}}",2026-03-26T18:45:00+08:00
966d676f-cc8c-3f35-2764-b98b2a7d2fe4,cae9aeb6-4738-aee4-568c-353a9e2b4390,Chen Jie,23,CN,retention,4191317.55,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""MODERATE"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""MetroBank"", ""industry"": ""SOFTWARE""}, ""contact_prefs"": {""email"": true, ""sms"": true, ""language"": ""zh-CN""}, ""tags"": [""DIGITAL_ONLY"", ""MASS_AFFLUENT""], ""custom_fields"": {""referral_source"": ""PARTNER"", ""onboarding_date"": ""2024-06-14""}, ""segment_context"": {""segment_name"": ""high_net_worth"", ""segment_tier"": ""TIER_2"", ""risk_band"": ""MEDIUM""}}",2026-03-25T18:50:00+08:00
78fe637e-a05e-ceed-5bed-51dd3ac0c6b7,7d2ebd74-695b-f325-c4cc-4848dfd70092,Li Lei,34,CN,onboarding,3385378.45,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""LOW"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""CityHospital"", ""industry"": ""FINANCE""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""zh-CN""}, ""tags"": [""ESG_INVESTOR"", ""DIGITAL_ONLY""], ""custom_fields"": {""referral_source"": ""PARTNER"", ""onboarding_date"": ""2024-06-15""}, ""segment_context"": {""segment_name"": ""mass_affluent"", ""segment_tier"": ""TIER_1"", ""risk_band"": ""LOW""}}",2026-03-11T12:52:00+08:00
7a5bbaf5-6910-5dca-4f8d-17d72a387ba2,a81eebcc-e885-255f-3dde-9788b10cadf5,Wang Na,34,GB,growth,1293601.23,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""HIGH"", ""occupation"": {""type"": ""STUDENT"", ""employer"": ""GlobalTrade Ltd"", ""industry"": ""SOFTWARE""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""en-GB""}, ""tags"": [""ESG_INVESTOR"", ""VIP""], ""custom_fields"": {""referral_source"": ""REFERRAL"", ""onboarding_date"": ""2024-06-16""}, ""segment_context"": {""segment_name"": ""mass_affluent"", ""segment_tier"": ""TIER_3"", ""risk_band"": ""HIGH""}}",2026-01-18T11:15:00+08:00
a467900f-3201-2f4d-456a-dc642f5c5884,1c3196f6-5c4e-0708-0fa6-0e4353ae90a7,Chen Lei,19,HK,activation,4066638.05,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""HIGH"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""MetroBank"", ""industry"": ""SOFTWARE""}, ""contact_prefs"": {""email"": true, ""sms"": true, ""language"": ""zh-CN""}, ""tags"": [""MASS_AFFLUENT"", ""VIP""], ""custom_fields"": {""referral_source"": ""REFERRAL"", ""onboarding_date"": ""2024-06-17""}, ""segment_context"": {""segment_name"": ""mass_affluent"", ""segment_tier"": ""TIER_3"", ""risk_band"": ""HIGH""}}",2026-02-15T09:31:00+08:00
eefa8efd-b93f-3bd5-d9e2-983d32691292,85b4f907-f942-317d-a7d6-60851998d863,Yang Jie,22,CN,onboarding,1941828.68,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""MODERATE"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""MetroBank"", ""industry"": ""HEALTHCARE""}, ""contact_prefs"": {""email"": true, ""sms"": true, ""language"": ""zh-CN""}, ""tags"": [""VIP"", ""ESG_INVESTOR""], ""custom_fields"": {""referral_source"": ""WEB_AD"", ""onboarding_date"": ""2024-06-18""}, ""segment_context"": {""segment_name"": ""high_net_worth"", ""segment_tier"": ""TIER_2"", ""risk_band"": ""MEDIUM""}}",2026-02-03T18:40:00+08:00
ffb8f8cc-b310-0d51-bf39-3952e88e1476,3c017f29-d194-dd20-4282-8849121af091,Zhang Wei,29,GB,onboarding,9546472.66,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""MODERATE"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""CityHospital"", ""industry"": ""SOFTWARE""}, ""contact_prefs"": {""email"": false, ""sms"": false, ""language"": ""en-GB""}, ""tags"": [""MASS_AFFLUENT"", ""DIGITAL_ONLY""], ""custom_fields"": {""referral_source"": ""REFERRAL"", ""onboarding_date"": ""2024-06-19""}, ""segment_context"": {""segment_name"": ""high_net_worth"", ""segment_tier"": ""TIER_2"", ""risk_band"": ""MEDIUM""}}",2026-02-04T09:47:00+08:00
7ede77e3-f136-6680-f196-8e0e2a00c17c,57c06a8f-525b-f47c-2c9b-709a0c562674,Li Fang,26,GB,activation,280277.66,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""HIGH"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""TechCorp Inc"", ""industry"": ""SOFTWARE""}, ""contact_prefs"": {""email"": true, ""sms"": true, ""language"": ""en-GB""}, ""tags"": [""ESG_INVESTOR"", ""DIGITAL_ONLY""], ""custom_fields"": {""referral_source"": ""WEB_AD"", ""onboarding_date"": ""2024-06-20""}, ""segment_context"": {""segment_name"": ""high_net_worth"", ""segment_tier"": ""TIER_3"", ""risk_band"": ""HIGH""}}",2026-01-11T17:29:00+08:00
a6e27617-15c1-39a5-172b-1c5398485fc7,5d7a5063-bedd-802c-c647-d6c763c75e33,Huang Xin,38,CN,growth,281611.56,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""MODERATE"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""TechCorp Inc"", ""industry"": ""HEALTHCARE""}, ""contact_prefs"": {""email"": true, ""sms"": false, ""language"": ""zh-CN""}, ""tags"": [""VIP"", ""DIGITAL_ONLY""], ""custom_fields"": {""referral_source"": ""WEB_AD"", ""onboarding_date"": ""2024-06-21""}, ""segment_context"": {""segment_name"": ""mass_affluent"", ""segment_tier"": ""TIER_3"", ""risk_band"": ""MEDIUM""}}",2026-03-26T11:20:00+08:00
49c729e0-88c3-4890-9033-2bd7c3ce30ac,c7eb4988-6fea-7a0a-6fbd-a7c482cfc5af,Chen Na,73,CN,growth,2761313.44,"{""kyc_status"": ""VERIFIED"", ""risk_profile"": ""MODERATE"", ""occupation"": {""type"": ""EMPLOYED"", ""employer"": ""MetroBank"", ""industry"": ""HEALTHCARE""}, ""contact_prefs"": {""email"": true, ""sms"": true, ""language"": ""zh-CN""}, ""tags"": [""VIP"", ""DIGITAL_ONLY""], ""custom_fields"": {""referral_source"": ""WEB_AD"", ""onboarding_date"": ""2024-06-22""}, ""segment_context"": {""segment_name"": ""mass_affluent"", ""segment_tier"": ""TIER_3"", ""risk_band"": ""MEDIUM""}}",2026-01-21T16:35:00+08:00
